,missing_fraction
PS1_t2050,0.0
PS1_t2051,0.0
PS1_t2052,0.0
PS1_t2053,0.0
PS1_t2054,0.0
PS1_t2055,0.0
PS1_t2056,0.0
PS1_t2041,0.0
PS1_t2042,0.0
PS1_t2043,0.0
PS1_t2044,0.0
PS1_t2045,0.0
PS1_t2046,0.0
PS1_t2047,0.0
PS1_t2048,0.0
PS1_t2033,0.0
PS1_t2034,0.0
PS1_t2035,0.0
PS1_t2036,0.0
PS1_t2037,0.0
PS1_t2038,0.0
PS1_t2039,0.0
PS1_t2040,0.0
PS1_t2025,0.0
PS1_t2026,0.0
PS1_t2027,0.0
PS1_t2028,0.0
PS1_t2029,0.0
PS1_t2030,0.0
PS1_t2031,0.0
PS1_t2032,0.0
PS1_t2081,0.0
PS1_t2082,0.0
PS1_t2083,0.0
PS1_t2084,0.0
PS1_t2085,0.0
PS1_t2086,0.0
PS1_t2087,0.0
PS1_t2088,0.0
PS1_t2073,0.0
PS1_t2074,0.0
PS1_t2075,0.0
PS1_t2076,0.0
PS1_t2077,0.0
PS1_t2078,0.0
PS1_t2079,0.0
PS1_t2080,0.0
PS1_t2065,0.0
PS1_t2066,0.0
PS1_t2067,0.0
PS1_t2068,0.0
PS1_t2069,0.0
PS1_t2070,0.0
PS1_t2071,0.0
PS1_t2072,0.0
PS1_t2057,0.0
PS1_t2058,0.0
PS1_t2059,0.0
PS1_t2060,0.0
PS1_t2061,0.0
PS1_t2062,0.0
PS1_t2063,0.0
PS1_t2064,0.0
PS1_t2113,0.0
PS1_t2114,0.0
PS1_t2115,0.0
PS1_t2116,0.0
PS1_t2117,0.0
PS1_t2118,0.0
PS1_t2119,0.0
PS1_t2120,0.0
PS1_t2105,0.0
PS1_t2106,0.0
PS1_t2107,0.0
PS1_t2108,0.0
PS1_t2109,0.0
PS1_t2110,0.0
PS1_t2111,0.0
PS1_t2112,0.0
PS1_t2097,0.0
PS1_t2098,0.0
PS1_t2099,0.0
PS1_t2100,0.0
PS1_t2101,0.0
PS1_t2102,0.0
PS1_t2103,0.0
PS1_t2104,0.0
PS1_t2089,0.0
PS1_t2090,0.0
PS1_t2091,0.0
PS1_t2092,0.0
PS1_t2093,0.0
PS1_t2094,0.0
PS1_t2095,0.0
PS1_t2096,0.0
PS1_t2145,0.0
PS1_t2146,0.0
PS1_t2147,0.0
PS1_t2148,0.0
PS1_t2149,0.0
PS1_t2150,0.0
PS1_t2151,0.0
PS1_t2152,0.0
PS1_t2137,0.0
PS1_t2138,0.0
PS1_t2139,0.0
PS1_t2140,0.0
PS1_t2141,0.0
PS1_t2142,0.0
PS1_t2143,0.0
PS1_t2144,0.0
PS1_t2129,0.0
PS1_t2130,0.0
PS1_t2131,0.0
PS1_t2132,0.0
PS1_t2133,0.0
PS1_t2134,0.0
PS1_t2135,0.0
PS1_t2136,0.0
PS1_t2121,0.0
PS1_t2122,0.0
PS1_t2123,0.0
PS1_t2124,0.0
PS1_t2125,0.0
PS1_t2126,0.0
PS1_t2127,0.0
PS1_t2128,0.0
PS1_t2177,0.0
PS1_t2178,0.0
PS1_t2179,0.0
PS1_t2180,0.0
PS1_t2181,0.0
PS1_t2182,0.0
PS1_t2183,0.0
PS1_t2184,0.0
PS1_t2169,0.0
PS1_t2170,0.0
PS1_t2171,0.0
PS1_t2172,0.0
PS1_t2173,0.0
PS1_t2174,0.0
PS1_t2175,0.0
PS1_t2176,0.0
PS1_t2161,0.0
PS1_t2162,0.0
PS1_t2163,0.0
PS1_t2164,0.0
PS1_t2165,0.0
PS1_t2166,0.0
PS1_t2167,0.0
PS1_t2168,0.0
PS1_t2153,0.0
PS1_t2154,0.0
PS1_t2155,0.0
PS1_t2156,0.0
PS1_t2157,0.0
PS1_t2158,0.0
PS1_t2159,0.0
PS1_t2160,0.0
PS1_t2209,0.0
PS1_t2210,0.0
PS1_t2211,0.0
PS1_t2212,0.0
PS1_t2213,0.0
PS1_t2214,0.0
PS1_t2215,0.0
PS1_t2216,0.0
PS1_t2201,0.0
PS1_t2202,0.0
PS1_t2203,0.0
PS1_t2204,0.0
PS1_t2205,0.0
PS1_t2206,0.0
PS1_t2207,0.0
PS1_t2208,0.0
PS1_t2193,0.0
PS1_t2194,0.0
PS1_t2195,0.0
PS1_t2196,0.0
PS1_t2197,0.0
PS1_t2198,0.0
PS1_t2199,0.0
PS1_t2200,0.0
PS1_t2185,0.0
PS1_t2186,0.0
PS1_t2187,0.0
PS1_t2188,0.0
PS1_t2189,0.0
PS1_t2190,0.0
PS1_t2191,0.0
PS1_t2192,0.0
PS1_t2241,0.0
PS1_t2242,0.0
PS1_t2243,0.0
PS1_t2244,0.0
PS1_t2245,0.0
PS1_t2246,0.0
PS1_t2247,0.0
PS1_t2248,0.0
PS1_t2233,0.0
PS1_t2234,0.0
PS1_t2235,0.0
PS1_t2236,0.0
PS1_t2237,0.0
PS1_t2238,0.0
PS1_t2239,0.0
PS1_t2240,0.0
PS1_t2225,0.0
PS1_t2226,0.0
PS1_t2227,0.0
PS1_t2228,0.0
PS1_t2229,0.0
PS1_t2230,0.0
PS1_t2231,0.0
PS1_t2232,0.0
PS1_t2217,0.0
PS1_t2218,0.0
PS1_t2219,0.0
PS1_t2220,0.0
PS1_t2221,0.0
PS1_t2222,0.0
PS1_t2223,0.0
PS1_t2224,0.0
PS1_t2273,0.0
PS1_t2274,0.0
PS1_t2275,0.0
PS1_t2276,0.0
PS1_t2277,0.0
PS1_t2278,0.0
PS1_t2279,0.0
PS1_t2280,0.0
PS1_t2265,0.0
PS1_t2266,0.0
PS1_t2267,0.0
PS1_t2268,0.0
PS1_t2269,0.0
PS1_t2270,0.0
PS1_t2271,0.0
PS1_t2272,0.0
PS1_t2257,0.0
PS1_t2258,0.0
PS1_t2259,0.0
PS1_t2260,0.0
PS1_t2261,0.0
PS1_t2262,0.0
PS1_t2263,0.0
PS1_t2264,0.0
PS1_t2249,0.0
PS1_t2250,0.0
PS1_t2251,0.0
PS1_t2252,0.0
PS1_t2253,0.0
PS1_t2254,0.0
PS1_t2255,0.0
PS1_t2256,0.0
PS1_t2305,0.0
PS1_t2306,0.0
PS1_t2307,0.0
PS1_t2308,0.0
PS1_t2309,0.0
PS1_t2310,0.0
PS1_t2311,0.0
PS1_t2312,0.0
PS1_t2297,0.0
PS1_t2298,0.0
PS1_t2299,0.0
PS1_t2300,0.0
PS1_t2301,0.0
PS1_t2302,0.0
PS1_t2303,0.0
PS1_t2304,0.0
PS1_t2289,0.0
PS1_t2290,0.0
PS1_t2291,0.0
PS1_t2292,0.0
PS1_t2293,0.0
PS1_t2294,0.0
PS1_t2295,0.0
PS1_t2296,0.0
PS1_t2281,0.0
PS1_t2282,0.0
PS1_t2283,0.0
PS1_t2284,0.0
PS1_t2285,0.0
PS1_t2286,0.0
PS1_t2287,0.0
PS1_t2288,0.0
PS1_t2337,0.0
PS1_t2338,0.0
PS1_t2339,0.0
PS1_t2340,0.0
PS1_t2341,0.0
PS1_t2342,0.0
PS1_t2343,0.0
PS1_t2344,0.0
PS1_t2329,0.0
PS1_t2330,0.0
PS1_t2331,0.0
PS1_t2332,0.0
PS1_t2333,0.0
PS1_t2334,0.0
PS1_t2335,0.0
PS1_t2336,0.0
PS1_t2321,0.0
PS1_t2322,0.0
PS1_t2323,0.0
PS1_t2324,0.0
PS1_t2325,0.0
PS1_t2326,0.0
PS1_t2327,0.0
PS1_t2328,0.0
PS1_t2313,0.0
PS1_t2314,0.0
PS1_t2315,0.0
PS1_t2316,0.0
PS1_t2317,0.0
PS1_t2318,0.0
PS1_t2319,0.0
PS1_t2320,0.0
PS1_t2369,0.0
PS1_t2370,0.0
PS1_t2371,0.0
PS1_t2372,0.0
PS1_t2373,0.0
PS1_t2374,0.0
PS1_t2375,0.0
PS1_t2376,0.0
PS1_t2361,0.0
PS1_t2362,0.0
PS1_t2363,0.0
PS1_t2364,0.0
PS1_t2365,0.0
PS1_t2366,0.0
PS1_t2367,0.0
PS1_t2368,0.0
PS1_t2353,0.0
PS1_t2354,0.0
PS1_t2355,0.0
PS1_t2356,0.0
PS1_t2357,0.0
PS1_t2358,0.0
PS1_t2359,0.0
PS1_t2360,0.0
PS1_t2345,0.0
PS1_t2346,0.0
PS1_t2347,0.0
PS1_t2348,0.0
PS1_t2349,0.0
PS1_t2350,0.0
PS1_t2351,0.0
PS1_t2352,0.0
PS1_t2401,0.0
PS1_t2402,0.0
PS1_t2403,0.0
PS1_t2404,0.0
PS1_t2405,0.0
PS1_t2406,0.0
PS1_t2407,0.0
PS1_t2408,0.0
PS1_t2393,0.0
PS1_t2394,0.0
PS1_t2395,0.0
PS1_t2396,0.0
PS1_t2397,0.0
PS1_t2398,0.0
PS1_t2399,0.0
PS1_t2400,0.0
PS1_t2385,0.0
PS1_t2386,0.0
PS1_t2387,0.0
PS1_t2388,0.0
PS1_t2389,0.0
PS1_t2390,0.0
PS1_t2391,0.0
PS1_t2392,0.0
PS1_t2377,0.0
PS1_t2378,0.0
PS1_t2379,0.0
PS1_t2380,0.0
PS1_t2381,0.0
PS1_t2382,0.0
PS1_t2383,0.0
PS1_t2384,0.0
PS1_t2433,0.0
PS1_t2434,0.0
PS1_t2435,0.0
PS1_t2436,0.0
PS1_t2437,0.0
PS1_t2438,0.0
PS1_t2439,0.0
PS1_t2440,0.0
PS1_t2425,0.0
PS1_t2426,0.0
PS1_t2427,0.0
PS1_t2428,0.0
PS1_t2429,0.0
PS1_t2430,0.0
PS1_t2431,0.0
PS1_t2432,0.0
PS1_t2417,0.0
PS1_t2418,0.0
PS1_t2419,0.0
PS1_t2420,0.0
PS1_t2421,0.0
PS1_t2422,0.0
PS1_t2423,0.0
PS1_t2424,0.0
PS1_t2409,0.0
PS1_t2410,0.0
PS1_t2411,0.0
PS1_t2412,0.0
PS1_t2413,0.0
PS1_t2414,0.0
PS1_t2415,0.0
PS1_t2416,0.0
PS1_t2465,0.0
PS1_t2466,0.0
PS1_t2467,0.0
PS1_t2468,0.0
PS1_t2469,0.0
PS1_t2470,0.0
PS1_t2471,0.0
PS1_t2472,0.0
PS1_t2457,0.0
PS1_t2458,0.0
PS1_t2459,0.0
PS1_t2460,0.0
PS1_t2461,0.0
PS1_t2462,0.0
PS1_t2463,0.0
PS1_t2464,0.0
PS1_t2449,0.0
PS1_t2450,0.0
PS1_t2451,0.0
PS1_t2452,0.0
PS1_t2453,0.0
PS1_t2454,0.0
PS1_t2455,0.0
PS1_t2456,0.0
PS1_t2441,0.0
PS1_t2442,0.0
PS1_t2443,0.0
PS1_t2444,0.0
PS1_t2445,0.0
PS1_t2446,0.0
PS1_t2447,0.0
PS1_t2448,0.0
PS1_t2497,0.0
PS1_t2498,0.0
PS1_t2499,0.0
PS1_t2500,0.0
PS1_t2501,0.0
PS1_t2502,0.0
PS1_t2503,0.0
PS1_t2504,0.0
PS1_t2489,0.0
PS1_t2490,0.0
PS1_t2491,0.0
PS1_t2492,0.0
PS1_t2493,0.0
PS1_t2494,0.0
PS1_t2495,0.0
PS1_t2496,0.0
PS1_t2481,0.0
PS1_t2482,0.0
PS1_t2483,0.0
PS1_t2484,0.0
PS1_t2485,0.0
PS1_t2486,0.0
PS1_t2487,0.0
PS1_t2488,0.0
PS1_t2473,0.0
PS1_t2474,0.0
PS1_t2475,0.0
PS1_t2476,0.0
PS1_t2477,0.0
PS1_t2478,0.0
PS1_t2479,0.0
PS1_t2480,0.0
PS1_t2529,0.0
PS1_t2530,0.0
PS1_t2531,0.0
PS1_t2532,0.0
PS1_t2533,0.0
PS1_t2534,0.0
PS1_t2535,0.0
PS1_t2536,0.0
PS1_t2521,0.0
PS1_t2522,0.0
PS1_t2523,0.0
PS1_t2524,0.0
PS1_t2525,0.0
PS1_t2526,0.0
PS1_t2527,0.0
PS1_t2528,0.0
PS1_t2513,0.0
PS1_t2514,0.0
PS1_t2515,0.0
PS1_t2516,0.0
PS1_t2517,0.0
PS1_t2518,0.0
PS1_t2519,0.0
PS1_t2520,0.0
PS1_t2505,0.0
PS1_t2506,0.0
PS1_t2507,0.0
PS1_t2508,0.0
PS1_t2509,0.0
PS1_t2510,0.0
PS1_t2511,0.0
PS1_t2512,0.0
PS1_t2561,0.0
PS1_t2562,0.0
PS1_t2563,0.0
PS1_t2564,0.0
PS1_t2565,0.0
PS1_t2566,0.0
PS1_t2567,0.0
PS1_t2568,0.0
PS1_t2553,0.0
PS1_t2554,0.0
PS1_t2555,0.0
PS1_t2556,0.0
PS1_t2557,0.0
PS1_t2558,0.0
PS1_t2559,0.0
PS1_t2560,0.0
PS1_t2545,0.0
PS1_t2546,0.0
PS1_t2547,0.0
PS1_t2548,0.0
PS1_t2549,0.0
PS1_t2550,0.0
PS1_t2551,0.0
PS1_t2552,0.0
PS1_t2537,0.0
PS1_t2538,0.0
PS1_t2539,0.0
PS1_t2540,0.0
PS1_t2541,0.0
PS1_t2542,0.0
PS1_t2543,0.0
PS1_t2544,0.0
PS1_t2593,0.0
PS1_t2594,0.0
PS1_t2595,0.0
PS1_t2596,0.0
PS1_t2597,0.0
PS1_t2598,0.0
PS1_t2599,0.0
PS1_t2600,0.0
PS1_t2585,0.0
PS1_t2586,0.0
PS1_t2587,0.0
PS1_t2588,0.0
PS1_t2589,0.0
PS1_t2590,0.0
PS1_t2591,0.0
PS1_t2592,0.0
PS1_t2577,0.0
PS1_t2578,0.0
PS1_t2579,0.0
PS1_t2580,0.0
PS1_t2581,0.0
PS1_t2582,0.0
PS1_t2583,0.0
PS1_t2584,0.0
PS1_t2569,0.0
PS1_t2570,0.0
PS1_t2571,0.0
PS1_t2572,0.0
PS1_t2573,0.0
PS1_t2574,0.0
PS1_t2575,0.0
PS1_t2576,0.0
PS1_t2625,0.0
PS1_t2626,0.0
PS1_t2627,0.0
PS1_t2628,0.0
PS1_t2629,0.0
PS1_t2630,0.0
PS1_t2631,0.0
PS1_t2632,0.0
PS1_t2617,0.0
PS1_t2618,0.0
PS1_t2619,0.0
PS1_t2620,0.0
PS1_t2621,0.0
PS1_t2622,0.0
PS1_t2623,0.0
PS1_t2624,0.0
PS1_t2609,0.0
PS1_t2610,0.0
PS1_t2611,0.0
PS1_t2612,0.0
PS1_t2613,0.0
PS1_t2614,0.0
PS1_t2615,0.0
PS1_t2616,0.0
PS1_t2601,0.0
PS1_t2602,0.0
PS1_t2603,0.0
PS1_t2604,0.0
PS1_t2605,0.0
PS1_t2606,0.0
PS1_t2607,0.0
PS1_t2608,0.0
PS1_t2657,0.0
PS1_t2658,0.0
PS1_t2659,0.0
PS1_t2660,0.0
PS1_t2661,0.0
PS1_t2662,0.0
PS1_t2663,0.0
PS1_t2664,0.0
PS1_t2649,0.0
PS1_t2650,0.0
PS1_t2651,0.0
PS1_t2652,0.0
PS1_t2653,0.0
PS1_t2654,0.0
PS1_t2655,0.0
PS1_t2656,0.0
PS1_t2641,0.0
PS1_t2642,0.0
PS1_t2643,0.0
PS1_t2644,0.0
PS1_t2645,0.0
PS1_t2646,0.0
PS1_t2647,0.0
PS1_t2648,0.0
PS1_t2633,0.0
PS1_t2634,0.0
PS1_t2635,0.0
PS1_t2636,0.0
PS1_t2637,0.0
PS1_t2638,0.0
PS1_t2639,0.0
PS1_t2640,0.0
PS1_t2689,0.0
PS1_t2690,0.0
PS1_t2691,0.0
PS1_t2692,0.0
PS1_t2693,0.0
PS1_t2694,0.0
PS1_t2695,0.0
PS1_t2696,0.0
PS1_t2681,0.0
PS1_t2682,0.0
PS1_t2683,0.0
PS1_t2684,0.0
PS1_t2685,0.0
PS1_t2686,0.0
PS1_t2687,0.0
PS1_t2688,0.0
PS1_t2673,0.0
PS1_t2674,0.0
PS1_t2675,0.0
PS1_t2676,0.0
PS1_t2677,0.0
PS1_t2678,0.0
PS1_t2679,0.0
PS1_t2680,0.0
PS1_t2665,0.0
PS1_t2666,0.0
PS1_t2667,0.0
PS1_t2668,0.0
PS1_t2669,0.0
PS1_t2670,0.0
PS1_t2671,0.0
PS1_t2672,0.0
PS1_t2721,0.0
PS1_t2722,0.0
PS1_t2723,0.0
PS1_t2724,0.0
PS1_t2725,0.0
PS1_t2726,0.0
PS1_t2727,0.0
PS1_t2728,0.0
PS1_t2713,0.0
PS1_t2714,0.0
PS1_t2715,0.0
PS1_t2716,0.0
PS1_t2717,0.0
PS1_t2718,0.0
PS1_t2719,0.0
PS1_t2720,0.0
PS1_t2705,0.0
PS1_t2706,0.0
PS1_t2707,0.0
PS1_t2708,0.0
PS1_t2709,0.0
PS1_t2710,0.0
PS1_t2711,0.0
PS1_t2712,0.0
PS1_t2697,0.0
PS1_t2698,0.0
PS1_t2699,0.0
PS1_t2700,0.0
PS1_t2701,0.0
PS1_t2702,0.0
PS1_t2703,0.0
PS1_t2704,0.0
PS1_t2753,0.0
PS1_t2754,0.0
PS1_t2755,0.0
PS1_t2756,0.0
PS1_t2757,0.0
PS1_t2758,0.0
PS1_t2759,0.0
PS1_t2760,0.0
PS1_t2745,0.0
PS1_t2746,0.0
PS1_t2747,0.0
PS1_t2748,0.0
PS1_t2749,0.0
PS1_t2750,0.0
PS1_t2751,0.0
PS1_t2752,0.0
PS1_t2737,0.0
PS1_t2738,0.0
PS1_t2739,0.0
PS1_t2740,0.0
PS1_t2741,0.0
PS1_t2742,0.0
PS1_t2743,0.0
PS1_t2744,0.0
PS1_t2729,0.0
PS1_t2730,0.0
PS1_t2731,0.0
PS1_t2732,0.0
PS1_t2733,0.0
PS1_t2734,0.0
PS1_t2735,0.0
PS1_t2736,0.0
PS1_t2785,0.0
PS1_t2786,0.0
PS1_t2787,0.0
PS1_t2788,0.0
PS1_t2789,0.0
PS1_t2790,0.0
PS1_t2791,0.0
PS1_t2792,0.0
PS1_t2777,0.0
PS1_t2778,0.0
PS1_t2779,0.0
PS1_t2780,0.0
PS1_t2781,0.0
PS1_t2782,0.0
PS1_t2783,0.0
PS1_t2784,0.0
PS1_t2769,0.0
PS1_t2770,0.0
PS1_t2771,0.0
PS1_t2772,0.0
PS1_t2773,0.0
PS1_t2774,0.0
PS1_t2775,0.0
PS1_t2776,0.0
PS1_t2761,0.0
PS1_t2762,0.0
PS1_t2763,0.0
PS1_t2764,0.0
PS1_t2765,0.0
PS1_t2766,0.0
PS1_t2767,0.0
PS1_t2768,0.0
PS1_t2817,0.0
PS1_t2818,0.0
PS1_t2819,0.0
PS1_t2820,0.0
PS1_t2821,0.0
PS1_t2822,0.0
PS1_t2823,0.0
PS1_t2824,0.0
PS1_t2809,0.0
PS1_t2810,0.0
PS1_t2811,0.0
PS1_t2812,0.0
PS1_t2813,0.0
PS1_t2814,0.0
PS1_t2815,0.0
PS1_t2816,0.0
PS1_t2801,0.0
PS1_t2802,0.0
PS1_t2803,0.0
PS1_t2804,0.0
PS1_t2805,0.0
PS1_t2806,0.0
PS1_t2807,0.0
PS1_t2808,0.0
PS1_t2793,0.0
PS1_t2794,0.0
PS1_t2795,0.0
PS1_t2796,0.0
PS1_t2797,0.0
PS1_t2798,0.0
PS1_t2799,0.0
PS1_t2800,0.0
PS1_t2849,0.0
PS1_t2850,0.0
PS1_t2851,0.0
PS1_t2852,0.0
PS1_t2853,0.0
PS1_t2854,0.0
PS1_t2855,0.0
PS1_t2856,0.0
PS1_t2841,0.0
PS1_t2842,0.0
PS1_t2843,0.0
PS1_t2844,0.0
PS1_t2845,0.0
PS1_t2846,0.0
PS1_t2847,0.0
PS1_t2848,0.0
PS1_t2833,0.0
PS1_t2834,0.0
PS1_t2835,0.0
PS1_t2836,0.0
PS1_t2837,0.0
PS1_t2838,0.0
PS1_t2839,0.0
PS1_t2840,0.0
PS1_t2825,0.0
PS1_t2826,0.0
PS1_t2827,0.0
PS1_t2828,0.0
PS1_t2829,0.0
PS1_t2830,0.0
PS1_t2831,0.0
PS1_t2832,0.0
PS1_t2881,0.0
PS1_t2882,0.0
PS1_t2883,0.0
PS1_t2884,0.0
PS1_t2885,0.0
PS1_t2886,0.0
PS1_t2887,0.0
PS1_t2888,0.0
PS1_t2873,0.0
PS1_t2874,0.0
PS1_t2875,0.0
PS1_t2876,0.0
PS1_t2877,0.0
PS1_t2878,0.0
PS1_t2879,0.0
PS1_t2880,0.0
PS1_t2865,0.0
PS1_t2866,0.0
PS1_t2867,0.0
PS1_t2868,0.0
PS1_t2869,0.0
PS1_t2870,0.0
PS1_t2871,0.0
PS1_t2872,0.0
PS1_t2857,0.0
PS1_t2858,0.0
PS1_t2859,0.0
PS1_t2860,0.0
PS1_t2861,0.0
PS1_t2862,0.0
PS1_t2863,0.0
PS1_t2864,0.0
PS1_t2913,0.0
PS1_t2914,0.0
PS1_t2915,0.0
PS1_t2916,0.0
PS1_t2917,0.0
PS1_t2918,0.0
PS1_t2919,0.0
PS1_t2920,0.0
PS1_t2905,0.0
PS1_t2906,0.0
PS1_t2907,0.0
PS1_t2908,0.0
PS1_t2909,0.0
PS1_t2910,0.0
PS1_t2911,0.0
PS1_t2912,0.0
PS1_t2897,0.0
PS1_t2898,0.0
PS1_t2899,0.0
PS1_t2900,0.0
PS1_t2901,0.0
PS1_t2902,0.0
PS1_t2903,0.0
PS1_t2904,0.0
PS1_t2889,0.0
PS1_t2890,0.0
PS1_t2891,0.0
PS1_t2892,0.0
PS1_t2893,0.0
PS1_t2894,0.0
PS1_t2895,0.0
PS1_t2896,0.0
PS1_t2945,0.0
PS1_t2946,0.0
PS1_t2947,0.0
PS1_t2948,0.0
PS1_t2949,0.0
PS1_t2950,0.0
PS1_t2951,0.0
PS1_t2952,0.0
PS1_t2937,0.0
PS1_t2938,0.0
PS1_t2939,0.0
PS1_t2940,0.0
PS1_t2941,0.0
PS1_t2942,0.0
PS1_t2943,0.0
PS1_t2944,0.0
PS1_t2929,0.0
PS1_t2930,0.0
PS1_t2931,0.0
PS1_t2932,0.0
PS1_t2933,0.0
PS1_t2934,0.0
PS1_t2935,0.0
PS1_t2936,0.0
PS1_t2921,0.0
PS1_t2922,0.0
PS1_t2923,0.0
PS1_t2924,0.0
PS1_t2925,0.0
PS1_t2926,0.0
PS1_t2927,0.0
PS1_t2928,0.0
PS1_t2977,0.0
PS1_t2978,0.0
PS1_t2979,0.0
PS1_t2980,0.0
PS1_t2981,0.0
PS1_t2982,0.0
PS1_t2983,0.0
PS1_t2984,0.0
PS1_t2969,0.0
PS1_t2970,0.0
PS1_t2971,0.0
PS1_t2972,0.0
PS1_t2973,0.0
PS1_t2974,0.0
PS1_t2975,0.0
PS1_t2976,0.0
PS1_t2961,0.0
PS1_t2962,0.0
PS1_t2963,0.0
PS1_t2964,0.0
PS1_t2965,0.0
PS1_t2966,0.0
PS1_t2967,0.0
PS1_t2968,0.0
PS1_t2953,0.0
PS1_t2954,0.0
PS1_t2955,0.0
PS1_t2956,0.0
PS1_t2957,0.0
PS1_t2958,0.0
PS1_t2959,0.0
PS1_t2960,0.0
PS1_t3009,0.0
PS1_t3010,0.0
PS1_t3011,0.0
PS1_t3012,0.0
PS1_t3013,0.0
PS1_t3014,0.0
PS1_t3015,0.0
PS1_t3016,0.0
PS1_t3001,0.0
PS1_t3002,0.0
PS1_t3003,0.0
PS1_t3004,0.0
PS1_t3005,0.0
PS1_t3006,0.0
PS1_t3007,0.0
PS1_t3008,0.0
PS1_t2993,0.0
PS1_t2994,0.0
PS1_t2995,0.0
PS1_t2996,0.0
PS1_t2997,0.0
PS1_t2998,0.0
PS1_t2999,0.0
PS1_t3000,0.0
PS1_t2985,0.0
PS1_t2986,0.0
PS1_t2987,0.0
PS1_t2988,0.0
PS1_t2989,0.0
PS1_t2990,0.0
PS1_t2991,0.0
PS1_t2992,0.0
PS1_t3041,0.0
PS1_t3042,0.0
PS1_t3043,0.0
PS1_t3044,0.0
PS1_t3045,0.0
PS1_t3046,0.0
PS1_t3047,0.0
PS1_t3048,0.0
PS1_t3033,0.0
PS1_t3034,0.0
PS1_t3035,0.0
PS1_t3036,0.0
PS1_t3037,0.0
PS1_t3038,0.0
PS1_t3039,0.0
PS1_t3040,0.0
PS1_t3025,0.0
PS1_t3026,0.0
PS1_t3027,0.0
PS1_t3028,0.0
PS1_t3029,0.0
PS1_t3030,0.0
PS1_t3031,0.0
PS1_t3032,0.0
PS1_t3017,0.0
PS1_t3018,0.0
PS1_t3019,0.0
PS1_t3020,0.0
PS1_t3021,0.0
PS1_t3022,0.0
PS1_t3023,0.0
PS1_t3024,0.0
PS1_t3073,0.0
PS1_t3074,0.0
PS1_t3075,0.0
PS1_t3076,0.0
PS1_t3077,0.0
PS1_t3078,0.0
PS1_t3079,0.0
PS1_t3080,0.0
PS1_t3065,0.0
PS1_t3066,0.0
PS1_t3067,0.0
PS1_t3068,0.0
PS1_t3069,0.0
PS1_t3070,0.0
PS1_t3071,0.0
PS1_t3072,0.0
PS1_t3057,0.0
PS1_t3058,0.0
PS1_t3059,0.0
PS1_t3060,0.0
PS1_t3061,0.0
PS1_t3062,0.0
PS1_t3063,0.0
PS1_t3064,0.0
PS1_t3049,0.0
PS1_t3050,0.0
PS1_t3051,0.0
PS1_t3052,0.0
PS1_t3053,0.0
PS1_t3054,0.0
PS1_t3055,0.0
PS1_t3056,0.0
PS1_t3105,0.0
PS1_t3106,0.0
PS1_t3107,0.0
PS1_t3108,0.0
PS1_t3109,0.0
PS1_t3110,0.0
PS1_t3111,0.0
PS1_t3112,0.0
PS1_t3097,0.0
PS1_t3098,0.0
PS1_t3099,0.0
PS1_t3100,0.0
PS1_t3101,0.0
PS1_t3102,0.0
PS1_t3103,0.0
PS1_t3104,0.0
PS1_t3089,0.0
PS1_t3090,0.0
PS1_t3091,0.0
PS1_t3092,0.0
PS1_t3093,0.0
PS1_t3094,0.0
PS1_t3095,0.0
PS1_t3096,0.0
PS1_t3081,0.0
PS1_t3082,0.0
PS1_t3083,0.0
PS1_t3084,0.0
PS1_t3085,0.0
PS1_t3086,0.0
PS1_t3087,0.0
PS1_t3088,0.0
PS1_t3137,0.0
PS1_t3138,0.0
PS1_t3139,0.0
PS1_t3140,0.0
PS1_t3141,0.0
PS1_t3142,0.0
PS1_t3143,0.0
PS1_t3144,0.0
PS1_t3129,0.0
PS1_t3130,0.0
PS1_t3131,0.0
PS1_t3132,0.0
PS1_t3133,0.0
PS1_t3134,0.0
PS1_t3135,0.0
PS1_t3136,0.0
PS1_t3121,0.0
PS1_t3122,0.0
PS1_t3123,0.0
PS1_t3124,0.0
PS1_t3125,0.0
PS1_t3126,0.0
PS1_t3127,0.0
PS1_t3128,0.0
PS1_t3113,0.0
PS1_t3114,0.0
PS1_t3115,0.0
PS1_t3116,0.0
PS1_t3117,0.0
PS1_t3118,0.0
PS1_t3119,0.0
PS1_t3120,0.0
PS1_t3169,0.0
PS1_t3170,0.0
PS1_t3171,0.0
PS1_t3172,0.0
PS1_t3173,0.0
PS1_t3174,0.0
PS1_t3175,0.0
PS1_t3176,0.0
PS1_t3161,0.0
PS1_t3162,0.0
PS1_t3163,0.0
PS1_t3164,0.0
PS1_t3165,0.0
PS1_t3166,0.0
PS1_t3167,0.0
PS1_t3168,0.0
PS1_t3153,0.0
PS1_t3154,0.0
PS1_t3155,0.0
PS1_t3156,0.0
PS1_t3157,0.0
PS1_t3158,0.0
PS1_t3159,0.0
PS1_t3160,0.0
PS1_t3145,0.0
PS1_t3146,0.0
PS1_t3147,0.0
PS1_t3148,0.0
PS1_t3149,0.0
PS1_t3150,0.0
PS1_t3151,0.0
PS1_t3152,0.0
PS1_t3201,0.0
PS1_t3202,0.0
PS1_t3203,0.0
PS1_t3204,0.0
PS1_t3205,0.0
PS1_t3206,0.0
PS1_t3207,0.0
PS1_t3208,0.0
PS1_t3193,0.0
PS1_t3194,0.0
PS1_t3195,0.0
PS1_t3196,0.0
PS1_t3197,0.0
PS1_t3198,0.0
PS1_t3199,0.0
