,count,mean,std,min,25%,50%,75%,max
PS1_t3573,2205.0,166.5584081632653,7.865070558923678,159.7,162.95,164.02,166.08,189.05
PS1_t3574,2205.0,166.55771882086168,7.866566363133588,159.72,162.98,164.03,166.08,189.06
PS1_t3575,2205.0,166.55972789115643,7.863693024527305,159.76,162.96,164.02,166.08,189.04
PS1_t3576,2205.0,166.55928344671202,7.863883646249156,159.73,162.95,164.03,166.08,189.03
PS1_t3577,2205.0,166.55791383219955,7.86857890218686,159.72,162.98,164.03,166.08,189.05
PS1_t3578,2205.0,166.55995918367344,7.868637057093452,159.7,162.98,164.01,166.08,189.05
PS1_t3579,2205.0,166.5594829931973,7.864488589035236,159.66,162.96,164.02,166.08,188.98
PS1_t3580,2205.0,166.55522902494332,7.8633231006825,159.59,162.94,164.02,166.07,189.04
PS1_t3581,2205.0,166.55555102040816,7.8658778080547265,159.73,162.98,164.02,166.07,189.07
PS1_t3582,2205.0,166.55662131519273,7.866933910425165,159.73,162.98,164.01,166.07,189.02
PS1_t3583,2205.0,166.55491609977324,7.866705792866783,159.64,162.95,164.03,166.06,188.96
PS1_t3584,2205.0,166.5532199546485,7.866702823381493,159.68,162.94,164.03,166.07,189.05
PS1_t3585,2205.0,166.55521995464852,7.867475675909992,159.65,162.98,164.01,166.07,189.05
PS1_t3586,2205.0,166.55674376417232,7.866881123527807,159.73,162.95,164.01,166.07,189.01
PS1_t3587,2205.0,166.55504308390022,7.864437897821268,159.73,162.93,164.01,166.07,188.98
PS1_t3588,2205.0,166.556462585034,7.86567250757647,159.61,162.95,164.01,166.08,189.03
PS1_t3589,2205.0,166.5605850340136,7.867928788662243,159.59,162.98,164.01,166.08,189.09
PS1_t3590,2205.0,166.5611111111111,7.868055004532291,159.64,162.98,164.01,166.09,189.01
PS1_t3591,2205.0,166.55896145124717,7.866030077751102,159.56,162.96,164.01,166.09,189.01
PS1_t3592,2205.0,166.5602993197279,7.863993613594188,159.5,162.98,164.0,166.08,189.09
PS1_t3593,2205.0,166.5616507936508,7.865671284191697,159.67,162.98,164.02,166.08,189.12
PS1_t3594,2205.0,166.55798185941043,7.866382102735707,159.62,162.95,164.02,166.08,189.06
PS1_t3595,2205.0,166.55597732426307,7.864244547018573,159.54,162.96,164.02,166.08,189.02
PS1_t3596,2205.0,166.55809523809523,7.864378061026272,159.57,162.94,164.02,166.08,189.02
PS1_t3597,2205.0,166.55685714285715,7.867842477134952,159.75,162.96,164.02,166.09,188.99
PS1_t3598,2205.0,166.55426303854875,7.867080338497659,159.68,162.98,164.03,166.07,188.96
PS1_t3599,2205.0,166.55461678004534,7.862966639532479,159.63,162.96,164.02,166.07,189.07
PS1_t3600,2205.0,166.55438095238097,7.865173911195959,159.7,162.95,164.03,166.07,189.09
PS1_t3601,2205.0,166.55337868480726,7.8682859296302015,159.57,162.94,164.04,166.07,189.03
PS1_t3602,2205.0,166.55508843537413,7.867707158321824,159.59,162.98,164.02,166.07,189.05
PS1_t3603,2205.0,166.55685714285715,7.866719427776353,159.54,162.96,164.02,166.07,189.02
PS1_t3604,2205.0,166.55637641723357,7.8675044109802625,159.67,162.98,164.04,166.08,189.06
PS1_t3605,2205.0,166.5562222222222,7.869885981894384,159.67,162.98,164.03,166.07,188.99
PS1_t3606,2205.0,166.55669387755103,7.867603373875936,159.59,162.95,164.02,166.08,188.96
PS1_t3607,2205.0,166.55741950113378,7.863568544991469,159.59,162.94,164.03,166.08,189.1
PS1_t3608,2205.0,166.55902494331067,7.863859400185953,159.67,162.95,164.03,166.08,189.07
PS1_t3609,2205.0,166.56061678004534,7.86687856683259,159.73,162.96,164.03,166.08,188.97
PS1_t3610,2205.0,166.5611020408163,7.865654170330765,159.62,162.94,164.03,166.09,188.98
PS1_t3611,2205.0,166.55895238095238,7.863496664993442,159.65,162.94,164.03,166.09,189.07
PS1_t3612,2205.0,166.55689795918366,7.865436611867127,159.78,162.96,164.02,166.09,189.04
PS1_t3613,2205.0,166.5578911564626,7.866363506457981,159.64,162.95,164.02,166.08,189.01
PS1_t3614,2205.0,166.55826757369613,7.864912984466879,159.44,162.94,164.04,166.09,189.04
PS1_t3615,2205.0,166.55572335600908,7.8656410342626355,159.59,162.98,164.02,166.07,189.09
PS1_t3616,2205.0,166.55429024943308,7.867409971625578,159.66,162.96,164.01,166.07,189.15
PS1_t3617,2205.0,166.55272562358277,7.868195043857654,159.72,162.93,164.01,166.08,189.05
PS1_t3618,2205.0,166.55124716553289,7.866576625164804,159.51,162.95,164.01,166.06,188.96
PS1_t3619,2205.0,166.5499229024943,7.863351318589964,159.68,162.96,164.01,166.06,189.09
PS1_t3620,2205.0,166.55225396825395,7.863808594825514,159.73,162.95,164.01,166.07,189.13
PS1_t3621,2205.0,166.55407709750565,7.867676292213753,159.54,162.96,164.01,166.06,188.97
PS1_t3622,2205.0,166.55243537414967,7.869400415258001,159.54,162.96,164.01,166.06,188.99
PS1_t3623,2205.0,166.55057142857143,7.86627682047447,159.73,162.95,164.0,166.06,189.09
PS1_t3624,2205.0,166.55124263038547,7.864634387243044,159.7,162.95,164.0,166.06,189.02
PS1_t3625,2205.0,166.55384126984126,7.865664401761963,159.56,162.95,164.02,166.06,188.98
PS1_t3626,2205.0,166.55544217687074,7.865597538283135,159.57,162.94,164.02,166.07,189.04
PS1_t3627,2205.0,166.55431292517008,7.864594184679348,159.65,162.95,164.02,166.08,189.05
PS1_t3628,2205.0,166.55371428571428,7.868154936531383,159.64,162.98,164.01,166.08,189.07
PS1_t3629,2205.0,166.5560634920635,7.869935932071766,159.59,162.95,164.0,166.09,189.01
PS1_t3630,2205.0,166.55545578231295,7.862226726874623,159.64,162.93,164.01,166.08,188.97
PS1_t3631,2205.0,166.55331972789116,7.862574387438247,159.72,162.95,164.02,166.08,188.99
PS1_t3632,2205.0,166.55380952380952,7.868818260494832,159.68,162.96,164.02,166.08,189.09
PS1_t3633,2205.0,166.55687981859413,7.869418401440426,159.73,162.94,164.03,166.09,189.02
PS1_t3634,2205.0,166.55545578231295,7.866566272040436,159.69,162.96,164.02,166.08,189.1
PS1_t3635,2205.0,166.5494013605442,7.868394974715543,159.69,162.95,164.01,166.07,189.03
PS1_t3636,2205.0,166.54980498866215,7.870921420015946,159.68,162.95,164.01,166.07,189.04
PS1_t3637,2205.0,166.5532290249433,7.868006277387452,159.72,162.95,164.01,166.07,189.05
PS1_t3638,2205.0,166.55093877551022,7.866328941434651,159.63,162.96,164.01,166.07,189.09
PS1_t3639,2205.0,166.54955555555554,7.867231447934786,159.64,162.95,164.01,166.07,189.07
PS1_t3640,2205.0,166.5533514739229,7.868641325118398,159.68,162.94,164.02,166.07,189.1
PS1_t3641,2205.0,166.55243537414967,7.868907686392661,159.66,162.98,164.01,166.06,189.05
PS1_t3642,2205.0,166.54731972789114,7.867170208335977,159.81,162.96,164.01,166.06,189.05
PS1_t3643,2205.0,166.54948752834466,7.866193290201712,159.7,162.96,164.02,166.06,188.99
PS1_t3644,2205.0,166.55371882086166,7.867693536901007,159.75,162.95,164.03,166.06,189.02
PS1_t3645,2205.0,166.5511746031746,7.866850822231588,159.76,162.95,164.01,166.07,189.06
PS1_t3646,2205.0,166.5507664399093,7.863040753630052,159.7,162.94,164.01,166.08,189.04
PS1_t3647,2205.0,166.55518367346937,7.864661388295518,159.73,162.95,164.02,166.07,189.01
PS1_t3648,2205.0,166.55609523809525,7.869730313594705,159.72,162.96,164.02,166.08,189.09
PS1_t3649,2205.0,166.55445351473924,7.869178263681172,159.81,162.98,164.02,166.09,189.07
PS1_t3650,2205.0,166.55686621315192,7.863891798151644,159.67,162.95,164.02,166.08,188.98
PS1_t3651,2205.0,166.55730158730157,7.8654268648358725,159.59,162.95,164.02,166.09,188.95
PS1_t3652,2205.0,166.55304308390023,7.8692878364590975,159.77,162.95,164.01,166.08,189.09
PS1_t3653,2205.0,166.55172335600906,7.868044522936015,159.8,162.95,164.02,166.08,189.17
PS1_t3654,2205.0,166.553179138322,7.865377946570388,159.76,162.95,164.01,166.08,189.03
PS1_t3655,2205.0,166.55362358276645,7.866127033897825,159.73,162.96,164.01,166.07,188.98
PS1_t3656,2205.0,166.55116099773244,7.867082192705901,159.73,162.96,164.01,166.07,189.04
PS1_t3657,2205.0,166.55154648526076,7.866017944680001,159.8,162.94,164.02,166.07,189.03
PS1_t3658,2205.0,166.55103401360546,7.86447650917476,159.77,162.95,164.01,166.07,189.02
PS1_t3659,2205.0,166.5479818594104,7.865467708170526,159.64,162.94,164.0,166.07,188.93
PS1_t3660,2205.0,166.54970975056688,7.866667025952303,159.72,162.92,164.01,166.07,189.03
PS1_t3661,2205.0,166.55124716553289,7.86582178740663,159.7,162.93,164.01,166.07,189.09
PS1_t3662,2205.0,166.54980498866212,7.865284241276542,159.68,162.96,164.0,166.07,189.09
PS1_t3663,2205.0,166.5501224489796,7.867424194772933,159.73,162.95,164.02,166.07,189.02
PS1_t3664,2205.0,166.5525804988662,7.866821129915907,159.8,162.95,164.02,166.08,189.06
PS1_t3665,2205.0,166.55281632653063,7.863690663919171,159.76,162.96,164.02,166.08,189.1
PS1_t3666,2205.0,166.55080272108844,7.864454656323724,159.72,162.96,164.02,166.08,189.05
PS1_t3667,2205.0,166.55424489795917,7.8665911077719155,159.68,162.94,164.02,166.09,189.02
PS1_t3668,2205.0,166.55808163265306,7.867879172900312,159.78,162.96,164.01,166.09,189.05
PS1_t3669,2205.0,166.55611337868478,7.865795585689401,159.73,162.98,164.02,166.09,189.15
PS1_t3670,2205.0,166.55408616780045,7.866469299463114,159.75,162.94,164.01,166.09,188.94
PS1_t3671,2205.0,166.5562630385488,7.869266097575135,159.78,162.94,164.0,166.1,188.97
PS1_t3672,2205.0,166.55510657596372,7.867687741018898,159.76,162.96,164.01,166.09,189.05
PS1_t3673,2205.0,166.55237188208616,7.864991363875548,159.73,162.94,164.02,166.08,189.07
PS1_t3674,2205.0,166.5548163265306,7.865105008356457,159.68,162.95,164.02,166.08,189.06
PS1_t3675,2205.0,166.55444444444444,7.8708470178746355,159.81,162.95,164.01,166.07,189.09
PS1_t3676,2205.0,166.55035827664398,7.872053022669803,159.76,162.98,164.01,166.07,189.1
PS1_t3677,2205.0,166.5494149659864,7.867468199716532,159.68,162.95,164.02,166.08,189.04
PS1_t3678,2205.0,166.54887074829932,7.8666440382641225,159.67,162.93,164.0,166.07,189.02
PS1_t3679,2205.0,166.54746485260773,7.866529095088154,159.73,162.94,164.01,166.06,189.03
PS1_t3680,2205.0,166.5479818594104,7.867075366821966,159.78,162.96,164.01,166.07,189.09
PS1_t3681,2205.0,166.55084807256236,7.867848295635385,159.66,162.94,164.01,166.07,188.99
PS1_t3682,2205.0,166.55034013605442,7.8699808781334415,159.76,162.95,164.01,166.06,189.15
PS1_t3683,2205.0,166.54935600907027,7.872455630952299,159.75,162.95,164.0,166.07,189.18
PS1_t3684,2205.0,166.5519410430839,7.869137015837122,159.72,162.94,164.02,166.07,189.05
PS1_t3685,2205.0,166.5525714285714,7.865966761009066,159.59,162.95,164.01,166.07,189.03
PS1_t3686,2205.0,166.55093424036284,7.867297185629682,159.68,162.98,164.01,166.08,189.05
PS1_t3687,2205.0,166.55294331065758,7.869281445654539,159.56,162.96,164.02,166.08,189.04
PS1_t3688,2205.0,166.55456235827666,7.867759844130754,159.73,162.93,164.01,166.08,189.03
PS1_t3689,2205.0,166.55192743764172,7.867243799692922,159.65,162.96,164.01,166.09,189.13
PS1_t3690,2205.0,166.55097505668934,7.868476147263144,159.75,162.95,164.02,166.09,189.21
PS1_t3691,2205.0,166.55321995464854,7.866635803501861,159.75,162.96,164.02,166.08,189.15
PS1_t3692,2205.0,166.55129705215418,7.862359024107869,159.7,162.96,164.02,166.07,189.04
PS1_t3693,2205.0,166.5481768707483,7.864231076939275,159.38,162.98,164.02,166.07,189.07
PS1_t3694,2205.0,166.55069387755103,7.869386808830192,159.69,162.95,164.02,166.07,189.19
PS1_t3695,2205.0,166.55033560090703,7.870234759435555,159.69,162.95,164.01,166.07,189.18
PS1_t3696,2205.0,166.5477142857143,7.866001109094496,159.61,162.96,164.02,166.07,189.14
PS1_t3697,2205.0,166.5498231292517,7.863529736913983,159.56,162.96,164.01,166.07,189.13
PS1_t3698,2205.0,166.55021315192747,7.866473478684288,159.68,162.96,164.02,166.06,189.1
PS1_t3699,2205.0,166.54741950113376,7.867854249902822,159.73,162.96,164.01,166.06,189.14
PS1_t3700,2205.0,166.54727437641722,7.866004513410347,159.64,162.98,164.01,166.06,188.99
PS1_t3701,2205.0,166.54917913832202,7.866276680147921,159.62,162.98,164.02,166.06,189.05
PS1_t3702,2205.0,166.54933333333335,7.8708129398390785,159.73,162.95,164.02,166.06,189.13
PS1_t3703,2205.0,166.55015419501134,7.87064497583011,159.65,162.96,164.02,166.07,189.06
PS1_t3704,2205.0,166.5511247165533,7.8660443044399075,159.61,162.98,164.02,166.07,189.01
PS1_t3705,2205.0,166.54914739229025,7.865627075502569,159.68,162.98,164.01,166.07,189.09
PS1_t3706,2205.0,166.5504081632653,7.87065943041781,159.66,162.98,164.01,166.07,189.09
PS1_t3707,2205.0,166.55436281179138,7.8701218299245,159.64,162.96,164.03,166.08,188.98
PS1_t3708,2205.0,166.55409523809524,7.865719828537794,159.66,162.96,164.03,166.08,189.09
PS1_t3709,2205.0,166.55324716553287,7.867069969490068,159.73,162.96,164.03,166.08,189.27
PS1_t3710,2205.0,166.55367346938775,7.869397746429805,159.65,162.96,164.01,166.09,189.14
PS1_t3711,2205.0,166.55192743764172,7.866105460308782,159.64,162.98,164.02,166.07,189.03
PS1_t3712,2205.0,166.54916099773243,7.864726177873239,159.67,162.96,164.0,166.05,189.07
PS1_t3713,2205.0,166.54838095238094,7.869218556480382,159.69,162.95,164.0,166.07,189.09
PS1_t3714,2205.0,166.55061678004535,7.871211714093638,159.62,162.94,164.01,166.07,189.09
PS1_t3715,2205.0,166.55243537414967,7.869984065632119,159.66,162.96,164.01,166.07,188.95
PS1_t3716,2205.0,166.5485170068027,7.8673424340092115,159.68,162.95,164.01,166.07,189.02
PS1_t3717,2205.0,166.54612698412697,7.868628852612464,159.64,162.95,164.01,166.06,189.05
PS1_t3718,2205.0,166.54751927437644,7.869256160998873,159.63,162.94,163.98,166.05,189.02
PS1_t3719,2205.0,166.5467573696145,7.867212183977759,159.72,162.93,164.0,166.06,188.97
PS1_t3720,2205.0,166.5456598639456,7.8669996945849565,159.59,162.94,164.01,166.07,188.99
PS1_t3721,2205.0,166.5467755102041,7.869711803617415,159.7,162.94,164.01,166.06,189.1
PS1_t3722,2205.0,166.54737414965984,7.872571002006674,159.69,162.96,164.02,166.07,189.09
PS1_t3723,2205.0,166.54590476190478,7.870977038861153,159.72,162.96,164.01,166.08,188.94
PS1_t3724,2205.0,166.54679818594104,7.866519066914143,159.67,162.96,164.02,166.07,189.06
PS1_t3725,2205.0,166.54824036281178,7.867478131350678,159.68,162.94,164.02,166.07,189.02
PS1_t3726,2205.0,166.55052607709752,7.870176902592994,159.7,162.94,164.02,166.08,189.01
PS1_t3727,2205.0,166.55167800453515,7.868495216064975,159.63,162.94,164.02,166.09,189.03
PS1_t3728,2205.0,166.55256689342406,7.867697728433627,159.72,162.96,164.03,166.09,189.15
PS1_t3729,2205.0,166.55426303854875,7.86843959812641,159.67,162.98,164.03,166.09,189.12
PS1_t3730,2205.0,166.55350566893424,7.870990316775785,159.67,162.95,164.02,166.08,189.1
PS1_t3731,2205.0,166.55013605442176,7.865891839323864,159.64,162.96,164.01,166.08,189.03
PS1_t3732,2205.0,166.54803628117912,7.862312381722935,159.7,162.96,164.0,166.08,189.03
PS1_t3733,2205.0,166.55085714285715,7.8677807251486085,159.7,162.98,164.01,166.08,189.03
PS1_t3734,2205.0,166.55177777777777,7.8692573920029485,159.65,162.98,164.02,166.07,189.05
PS1_t3735,2205.0,166.54813151927436,7.8667183429453,159.76,162.96,164.03,166.07,189.12
PS1_t3736,2205.0,166.5461088435374,7.865475798349849,159.73,162.95,164.02,166.07,189.12
PS1_t3737,2205.0,166.5484807256236,7.867419193085088,159.7,162.96,164.02,166.06,189.04
PS1_t3738,2205.0,166.54713832199548,7.868331285889421,159.65,162.98,164.01,166.05,188.97
PS1_t3739,2205.0,166.54360544217687,7.865099919891649,159.64,162.96,164.01,166.06,189.04
PS1_t3740,2205.0,166.54580045351474,7.864049743170941,159.73,162.95,164.02,166.07,189.09
PS1_t3741,2205.0,166.54854875283445,7.8696760690606595,159.81,162.95,164.03,166.06,189.07
PS1_t3742,2205.0,166.547537414966,7.871641107431919,159.68,162.96,164.02,166.06,189.09
PS1_t3743,2205.0,166.5469297052154,7.866297903175243,159.73,162.96,164.01,166.06,189.12
PS1_t3744,2205.0,166.5466077097506,7.864313699058556,159.68,162.96,164.01,166.06,189.07
PS1_t3745,2205.0,166.5481814058957,7.868934388230621,159.64,162.96,164.01,166.06,188.95
PS1_t3746,2205.0,166.5504172335601,7.870821641379677,159.67,162.94,164.03,166.08,189.03
PS1_t3747,2205.0,166.55121088435374,7.86786855290311,159.81,162.95,164.02,166.08,189.06
PS1_t3748,2205.0,166.5529569160998,7.868472598598428,159.7,162.96,164.01,166.08,189.02
PS1_t3749,2205.0,166.55340136054423,7.870863056199979,159.68,162.96,164.01,166.08,189.02
PS1_t3750,2205.0,166.55226757369616,7.871777849210381,159.65,162.94,164.01,166.08,189.02
PS1_t3751,2205.0,166.54889795918368,7.868451341101249,159.59,162.96,164.0,166.07,189.02
PS1_t3752,2205.0,166.54714285714286,7.866301406769356,159.73,162.96,164.01,166.07,189.04
PS1_t3753,2205.0,166.54816326530613,7.870820224590008,159.66,162.95,164.01,166.08,189.06
PS1_t3754,2205.0,166.54822675736963,7.873535889784392,159.77,162.96,164.01,166.06,189.01
PS1_t3755,2205.0,166.5484943310658,7.870987313488775,159.62,162.98,164.02,166.07,189.07
PS1_t3756,2205.0,166.54716099773242,7.868583123765714,159.62,162.96,164.02,166.06,188.98
PS1_t3757,2205.0,166.54513378684808,7.870650392875173,159.59,162.94,164.01,166.07,189.05
PS1_t3758,2205.0,166.54451247165534,7.867907684084468,159.7,162.96,164.03,166.06,188.97
PS1_t3759,2205.0,166.5443537414966,7.865777352517911,159.63,162.96,164.01,166.06,189.01
PS1_t3760,2205.0,166.54531972789115,7.869496045651144,159.57,162.94,164.0,166.07,189.05
PS1_t3761,2205.0,166.54843990929706,7.872625019489947,159.5,162.94,164.01,166.06,189.1
PS1_t3762,2205.0,166.54973242630388,7.870233894408174,159.67,162.96,164.02,166.07,189.09
PS1_t3763,2205.0,166.54807256235827,7.8681410457364995,159.57,162.96,164.01,166.07,188.96
PS1_t3764,2205.0,166.5466485260771,7.868248159424012,159.66,162.94,164.01,166.09,189.03
PS1_t3765,2205.0,166.54842630385488,7.86673905831692,159.61,162.96,164.01,166.08,188.99
PS1_t3766,2205.0,166.5512380952381,7.867310785892146,159.59,162.95,164.0,166.09,189.02
PS1_t3767,2205.0,166.55185034013604,7.869905128908945,159.62,162.95,164.01,166.09,189.05
PS1_t3768,2205.0,166.55199092970523,7.871087181063103,159.54,162.95,164.0,166.08,189.02
PS1_t3769,2205.0,166.55212698412697,7.869860138818056,159.69,162.96,164.01,166.08,188.96
PS1_t3770,2205.0,166.5501859410431,7.867750637985828,159.66,162.96,164.0,166.08,188.99
PS1_t3771,2205.0,166.5474693877551,7.866634579053203,159.66,162.95,164.01,166.09,188.97
PS1_t3772,2205.0,166.54980952380953,7.867467864498149,159.59,162.96,164.01,166.07,189.07
PS1_t3773,2205.0,166.5516326530612,7.8675837063733685,159.61,162.96,164.02,166.08,188.98
PS1_t3774,2205.0,166.54897052154195,7.867453315469415,159.68,162.94,164.0,166.06,189.04
PS1_t3775,2205.0,166.54619047619047,7.869463328925261,159.65,162.95,163.98,166.06,189.07
PS1_t3776,2205.0,166.54626757369616,7.8703321597028175,159.66,162.95,164.0,166.07,188.99
PS1_t3777,2205.0,166.54471655328797,7.87047187673925,159.59,162.94,164.0,166.07,189.01
PS1_t3778,2205.0,166.5428798185941,7.868910136682185,159.54,162.95,164.01,166.06,188.99
PS1_t3779,2205.0,166.54346031746033,7.867454784185664,159.56,162.95,164.01,166.05,189.01
PS1_t3780,2205.0,166.5452380952381,7.8675885989912056,159.65,162.95,164.01,166.06,189.01
PS1_t3781,2205.0,166.5455827664399,7.869422502032302,159.69,162.94,163.98,166.05,189.07
PS1_t3782,2205.0,166.54255782312927,7.869722129445313,159.57,162.95,164.0,166.06,189.09
PS1_t3783,2205.0,166.54245804988662,7.870281943831147,159.59,162.95,164.0,166.07,189.02
PS1_t3784,2205.0,166.54545578231293,7.868960111902505,159.66,162.95,164.0,166.06,188.99
PS1_t3785,2205.0,166.54532879818595,7.8676082206546125,159.67,162.95,164.01,166.07,189.01
PS1_t3786,2205.0,166.5453514739229,7.868638912545734,159.63,162.94,164.01,166.07,189.06
PS1_t3787,2205.0,166.54644444444446,7.869032158807975,159.63,162.94,164.01,166.07,189.03
PS1_t3788,2205.0,166.5452517006803,7.870658178111439,159.65,162.94,163.98,166.06,189.03
PS1_t3789,2205.0,166.54494331065757,7.870352657977973,159.68,162.94,163.98,166.07,189.09
PS1_t3790,2205.0,166.54526984126986,7.869852131974846,159.63,162.93,164.02,166.07,189.03
PS1_t3791,2205.0,166.54550566893425,7.870317089511973,159.61,162.96,164.01,166.06,189.04
PS1_t3792,2205.0,166.54551473922902,7.869537841270956,159.7,162.94,164.01,166.06,189.03
PS1_t3793,2205.0,166.5452970521542,7.868584326098863,159.68,162.94,164.0,166.06,189.06
PS1_t3794,2205.0,166.54289342403627,7.869219692910919,159.68,162.95,164.0,166.05,189.09
PS1_t3795,2205.0,166.54134240362814,7.87161996792642,159.8,162.94,164.0,166.06,189.13
PS1_t3796,2205.0,166.54359183673472,7.869895359728303,159.7,162.96,164.02,166.06,189.1
PS1_t3797,2205.0,166.5447482993197,7.867693775639407,159.69,162.95,164.02,166.05,188.99
PS1_t3798,2205.0,166.54112925170068,7.86900519060251,159.68,162.94,164.01,166.05,189.09
